modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
svc,tfidf,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.44285714285714284, 'recall': 0.155, 'f1-score': 0.22962962962962963, 'support': 200.0}, 'No': {'precision': 0.7317460317460317, 'recall': 0.922, 'f1-score': 0.815929203539823, 'support': 500.0}, 'accuracy': 0.7028571428571428, 'macro avg': {'precision': 0.5873015873015872, 'recall': 0.5385, 'f1-score': 0.5227794165847264, 'support': 700.0}, 'weighted avg': {'precision': 0.6492063492063491, 'recall': 0.7028571428571428, 'f1-score': 0.6484150395654821, 'support': 700.0}}",0.7028571428571428,0.5227794165847264,0.5873015873015872,0.5385,0.6484150395654821,"[0.5072213973481742, 0.49991644385026734, 0.5116485560864235, 0.47740638725526685, 0.46847316310578424]",0.4929331895291832,0.016985630105769707
mlp,binaria,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.41333333333333333, 'recall': 0.155, 'f1-score': 0.22545454545454546, 'support': 200.0}, 'No': {'precision': 0.7296, 'recall': 0.912, 'f1-score': 0.8106666666666666, 'support': 500.0}, 'accuracy': 0.6957142857142857, 'macro avg': {'precision': 0.5714666666666667, 'recall': 0.5335, 'f1-score': 0.5180606060606061, 'support': 700.0}, 'weighted avg': {'precision': 0.6392380952380953, 'recall': 0.6957142857142857, 'f1-score': 0.6434632034632034, 'support': 700.0}}",0.6957142857142857,0.5180606060606061,0.5714666666666667,0.5335,0.6434632034632034,"[0.5595843696648786, 0.5428059166293142, 0.5795645489971757, 0.5318574367246331, 0.5488721804511278]",0.5525368904934259,0.016222965493898824
mlp,frecuencia,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.3974358974358974, 'recall': 0.155, 'f1-score': 0.22302158273381295, 'support': 200.0}, 'No': {'precision': 0.7282958199356914, 'recall': 0.906, 'f1-score': 0.8074866310160428, 'support': 500.0}, 'accuracy': 0.6914285714285714, 'macro avg': {'precision': 0.5628658586857944, 'recall': 0.5305, 'f1-score': 0.5152541068749279, 'support': 700.0}, 'weighted avg': {'precision': 0.6337644135071788, 'recall': 0.6914285714285714, 'f1-score': 0.64049661722112, 'support': 700.0}}",0.6914285714285714,0.5152541068749279,0.5628658586857944,0.5305,0.64049661722112,"[0.5613424314162373, 0.5504898508036115, 0.588956228956229, 0.5345178935325873, 0.5615416210295728]",0.5593696051476476,0.01777883917625919
naive_bayes,binaria,"(2, 2)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.32914572864321606, 'recall': 0.655, 'f1-score': 0.43812709030100333, 'support': 200.0}, 'No': {'precision': 0.7715231788079471, 'recall': 0.466, 'f1-score': 0.5810473815461347, 'support': 500.0}, 'accuracy': 0.52, 'macro avg': {'precision': 0.5503344537255815, 'recall': 0.5605, 'f1-score': 0.509587235923569, 'support': 700.0}, 'weighted avg': {'precision': 0.6451296216180239, 'recall': 0.52, 'f1-score': 0.5402130126189544, 'support': 700.0}}",0.52,0.509587235923569,0.5503344537255815,0.5605,0.5402130126189544,"[0.5461309523809523, 0.5529657959301486, 0.5723309516412964, 0.5371791853072757, 0.56666284535137]",0.5550539461222087,0.012936372936349472
naive_bayes,frecuencia,"(2, 2)",{},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.3283208020050125, 'recall': 0.655, 'f1-score': 0.4373956594323873, 'support': 200.0}, 'No': {'precision': 0.770764119601329, 'recall': 0.464, 'f1-score': 0.5792759051186017, 'support': 500.0}, 'accuracy': 0.5185714285714286, 'macro avg': {'precision': 0.5495424608031707, 'recall': 0.5595, 'f1-score': 0.5083357822754945, 'support': 700.0}, 'weighted avg': {'precision': 0.6443517431452386, 'recall': 0.5185714285714286, 'f1-score': 0.5387386920653976, 'support': 700.0}}",0.5185714285714286,0.5083357822754945,0.5495424608031707,0.5595,0.5387386920653976,"[0.5495334453541167, 0.5453889450137105, 0.5668639668605004, 0.5461723879976726, 0.5868282075178627]",0.5589573905487726,0.015972890377130573
gradient_boosting,binaria,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.5116279069767442, 'recall': 0.11, 'f1-score': 0.18106995884773663, 'support': 200.0}, 'No': {'precision': 0.7290715372907154, 'recall': 0.958, 'f1-score': 0.8280034572169404, 'support': 500.0}, 'accuracy': 0.7157142857142857, 'macro avg': {'precision': 0.6203497221337297, 'recall': 0.534, 'f1-score': 0.5045367080323385, 'support': 700.0}, 'weighted avg': {'precision': 0.6669447857724379, 'recall': 0.7157142857142857, 'f1-score': 0.6431653148257392, 'support': 700.0}}",0.7157142857142857,0.5045367080323385,0.6203497221337297,0.534,0.6431653148257392,"[0.5072213973481742, 0.48901258626815536, 0.47740638725526685, 0.48384831460674155, 0.47215601300108345]",0.4859289396958843,0.012079189042830974
logistic_regression,tfidf,"(2, 2)",{'max_iter': 200},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.4166666666666667, 'recall': 0.125, 'f1-score': 0.19230769230769232, 'support': 200.0}, 'No': {'precision': 0.7265625, 'recall': 0.93, 'f1-score': 0.8157894736842105, 'support': 500.0}, 'accuracy': 0.7, 'macro avg': {'precision': 0.5716145833333334, 'recall': 0.5275000000000001, 'f1-score': 0.5040485829959515, 'support': 700.0}, 'weighted avg': {'precision': 0.6380208333333334, 'recall': 0.7, 'f1-score': 0.6376518218623481, 'support': 700.0}}",0.7,0.5040485829959515,0.5716145833333334,0.5275000000000001,0.6376518218623481,"[0.4512524779239503, 0.4255106380533109, 0.42463126170144755, 0.435165921447373, 0.435165921447373]",0.43434524411469094,0.009587630533497767
gradient_boosting,frecuencia,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.5263157894736842, 'recall': 0.1, 'f1-score': 0.16806722689075632, 'support': 200.0}, 'No': {'precision': 0.7280966767371602, 'recall': 0.964, 'f1-score': 0.8296041308089501, 'support': 500.0}, 'accuracy': 0.7171428571428572, 'macro avg': {'precision': 0.6272062331054222, 'recall': 0.532, 'f1-score': 0.49883567884985325, 'support': 700.0}, 'weighted avg': {'precision': 0.6704449946618812, 'recall': 0.7171428571428572, 'f1-score': 0.6405935868323233, 'support': 700.0}}",0.7171428571428572,0.49883567884985325,0.6272062331054222,0.532,0.6405935868323233,"[0.5144308187786448, 0.48125677139761647, 0.47740638725526685, 0.48384831460674155, 0.47215601300108345]",0.4858196610078706,0.014837674813139514
gradient_boosting,tfidf,"(2, 2)",{'n_estimators': 100},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.44, 'recall': 0.11, 'f1-score': 0.176, 'support': 200.0}, 'No': {'precision': 0.7261538461538461, 'recall': 0.944, 'f1-score': 0.8208695652173913, 'support': 500.0}, 'accuracy': 0.7057142857142857, 'macro avg': {'precision': 0.583076923076923, 'recall': 0.527, 'f1-score': 0.49843478260869567, 'support': 700.0}, 'weighted avg': {'precision': 0.6443956043956044, 'recall': 0.7057142857142857, 'f1-score': 0.6366211180124223, 'support': 700.0}}",0.7057142857142857,0.49843478260869567,0.583076923076923,0.527,0.6366211180124223,"[0.5072213973481742, 0.5390398119639856, 0.48302998506800116, 0.513888888888889, 0.48302998506800116]",0.5052420136674102,0.021012976988277636
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Tokenizacion + Stopwords + Lematizacion,None,"{'Clickbait': {'precision': 0.5555555555555556, 'recall': 0.075, 'f1-score': 0.13215859030837004, 'support': 200.0}, 'No': {'precision': 0.725111441307578, 'recall': 0.976, 'f1-score': 0.8320545609548167, 'support': 500.0}, 'accuracy': 0.7185714285714285, 'macro avg': {'precision': 0.6403334984315667, 'recall': 0.5255, 'f1-score': 0.48210657563159337, 'support': 700.0}, 'weighted avg': {'precision': 0.6766669025212858, 'recall': 0.7185714285714285, 'f1-score': 0.6320842836272605, 'support': 700.0}}",0.7185714285714285,0.48210657563159337,0.6403334984315667,0.5255,0.6320842836272605,"[0.45732239290565535, 0.43422074067309013, 0.43327550430316014, 0.435165921447373, 0.43422074067309013]",0.4388410600004738,0.009259982947398174
