modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
svc,binaria,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Desconocido,None,"{'Clickbait': {'precision': 0.46875, 'recall': 0.075, 'f1-score': 0.12931034482758622, 'support': 200.0}, 'No': {'precision': 0.7230538922155688, 'recall': 0.966, 'f1-score': 0.827054794520548, 'support': 500.0}, 'accuracy': 0.7114285714285714, 'macro avg': {'precision': 0.5959019461077844, 'recall': 0.5205, 'f1-score': 0.4781825696740671, 'support': 700.0}, 'weighted avg': {'precision': 0.6503956372968348, 'recall': 0.7114285714285714, 'f1-score': 0.627699237465416, 'support': 700.0}}",0.7114285714285714,0.4781825696740671,0.5959019461077844,0.5205,0.627699237465416,[0.48254996 0.46847316 0.46423315 0.46305525 0.49114305],0.47389091502362124,0.011069338333175617
logistic_regression,frecuencia,"(2, 2)",{'max_iter': 200},Desconocido,None,"{'Clickbait': {'precision': 0.5185185185185185, 'recall': 0.07, 'f1-score': 0.12334801762114538, 'support': 200.0}, 'No': {'precision': 0.7236255572065379, 'recall': 0.974, 'f1-score': 0.8303495311167945, 'support': 500.0}, 'accuracy': 0.7157142857142857, 'macro avg': {'precision': 0.6210720378625282, 'recall': 0.522, 'f1-score': 0.47684877436896994, 'support': 700.0}, 'weighted avg': {'precision': 0.6650235461528181, 'recall': 0.7157142857142857, 'f1-score': 0.6283490986894662, 'support': 700.0}}",0.7157142857142857,0.47684877436896994,0.6210720378625282,0.522,0.6283490986894662,[0.45125248 0.43876931 0.45018182 0.45125248 0.46778711],0.45184864023937815,0.00925843298143448
svc,frecuencia,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Desconocido,None,"{'Clickbait': {'precision': 0.4411764705882353, 'recall': 0.075, 'f1-score': 0.1282051282051282, 'support': 200.0}, 'No': {'precision': 0.7222222222222222, 'recall': 0.962, 'f1-score': 0.8250428816466552, 'support': 500.0}, 'accuracy': 0.7085714285714285, 'macro avg': {'precision': 0.5816993464052287, 'recall': 0.5185, 'f1-score': 0.4766240049258917, 'support': 700.0}, 'weighted avg': {'precision': 0.641923436041083, 'recall': 0.7085714285714285, 'f1-score': 0.6259463806633617, 'support': 700.0}}",0.7085714285714285,0.4766240049258917,0.5816993464052287,0.5185,0.6259463806633617,[0.48125677 0.46361267 0.46423315 0.47092454 0.48977791],0.47396100659101703,0.010142405721203911
random_forest,frecuencia,"(2, 2)",{'n_estimators': 100},Desconocido,None,"{'Clickbait': {'precision': 0.631578947368421, 'recall': 0.06, 'f1-score': 0.1095890410958904, 'support': 200.0}, 'No': {'precision': 0.723935389133627, 'recall': 0.986, 'f1-score': 0.8348856900931414, 'support': 500.0}, 'accuracy': 0.7214285714285714, 'macro avg': {'precision': 0.677757168251024, 'recall': 0.523, 'f1-score': 0.4722373655945159, 'support': 700.0}, 'weighted avg': {'precision': 0.6975478343435682, 'recall': 0.7214285714285714, 'f1-score': 0.6276580760939269, 'support': 700.0}}",0.7214285714285714,0.4722373655945159,0.677757168251024,0.523,0.6276580760939269,[0.44280029 0.42375072 0.46541433 0.41747573 0.41747573],0.4333833581519393,0.01851245236752538
random_forest,binaria,"(2, 2)",{'n_estimators': 100},Desconocido,None,"{'Clickbait': {'precision': 0.5, 'recall': 0.05, 'f1-score': 0.09090909090909091, 'support': 200.0}, 'No': {'precision': 0.7205882352941176, 'recall': 0.98, 'f1-score': 0.8305084745762712, 'support': 500.0}, 'accuracy': 0.7142857142857143, 'macro avg': {'precision': 0.6102941176470589, 'recall': 0.515, 'f1-score': 0.46070878274268107, 'support': 700.0}, 'weighted avg': {'precision': 0.657563025210084, 'recall': 0.7142857142857143, 'f1-score': 0.6191943649570768, 'support': 700.0}}",0.7142857142857143,0.46070878274268107,0.6102941176470589,0.515,0.6191943649570768,[0.42551064 0.42198601 0.44911298 0.44381022 0.41747573],0.4315791156728281,0.012528334374064986
mlp,tfidf,"(3, 3)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Desconocido,None,"{'Clickbait': {'precision': 0.5625, 'recall': 0.045, 'f1-score': 0.08333333333333333, 'support': 200.0}, 'No': {'precision': 0.7207602339181286, 'recall': 0.986, 'f1-score': 0.8327702702702703, 'support': 500.0}, 'accuracy': 0.7171428571428572, 'macro avg': {'precision': 0.6416301169590644, 'recall': 0.5155, 'f1-score': 0.45805180180180183, 'support': 700.0}, 'weighted avg': {'precision': 0.6755430242272348, 'recall': 0.7171428571428572, 'f1-score': 0.6186454311454312, 'support': 700.0}}",0.7171428571428572,0.45805180180180183,0.6416301169590644,0.5155,0.6186454311454312,[0.43575298 0.43043884 0.42665222 0.42463126 0.43138462],0.42977198394459615,0.00387240320245805
svc,tfidf,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Desconocido,None,"{'Clickbait': {'precision': 0.6666666666666666, 'recall': 0.03, 'f1-score': 0.05741626794258373, 'support': 200.0}, 'No': {'precision': 0.7192474674384949, 'recall': 0.994, 'f1-score': 0.834592779177162, 'support': 500.0}, 'accuracy': 0.7185714285714285, 'macro avg': {'precision': 0.6929570670525808, 'recall': 0.512, 'f1-score': 0.44600452355987286, 'support': 700.0}, 'weighted avg': {'precision': 0.7042243815036868, 'recall': 0.7185714285714285, 'f1-score': 0.6125423473958539, 'support': 700.0}}",0.7185714285714285,0.44600452355987286,0.6929570670525808,0.512,0.6125423473958539,[0.42551064 0.43422074 0.42551064 0.42638889 0.41747573],0.4258213267647881,0.00530498542634371
logistic_regression,tfidf,"(3, 3)",{'max_iter': 200},Desconocido,None,"{'Clickbait': {'precision': 0.625, 'recall': 0.025, 'f1-score': 0.04807692307692308, 'support': 200.0}, 'No': {'precision': 0.7182080924855492, 'recall': 0.994, 'f1-score': 0.8338926174496645, 'support': 500.0}, 'accuracy': 0.7171428571428572, 'macro avg': {'precision': 0.6716040462427746, 'recall': 0.5095, 'f1-score': 0.4409847702632938, 'support': 700.0}, 'weighted avg': {'precision': 0.6915772089182494, 'recall': 0.7171428571428572, 'f1-score': 0.6093738476288812, 'support': 700.0}}",0.7171428571428572,0.4409847702632938,0.6716040462427746,0.5095,0.6093738476288812,[0.41666667 0.41666667 0.41666667 0.41747573 0.41747573],0.41699029126213594,0.00039635756355713023
svc,frecuencia,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Desconocido,None,"{'Clickbait': {'precision': 0.5, 'recall': 0.015, 'f1-score': 0.02912621359223301, 'support': 200.0}, 'No': {'precision': 0.7161383285302594, 'recall': 0.994, 'f1-score': 0.8324958123953099, 'support': 500.0}, 'accuracy': 0.7142857142857143, 'macro avg': {'precision': 0.6080691642651297, 'recall': 0.5045, 'f1-score': 0.43081101299377145, 'support': 700.0}, 'weighted avg': {'precision': 0.6543845203787567, 'recall': 0.7142857142857143, 'f1-score': 0.6029616413087165, 'support': 700.0}}",0.7142857142857143,0.43081101299377145,0.6080691642651297,0.5045,0.6029616413087165,[0.42463126 0.42551064 0.42551064 0.41747573 0.41747573],0.42212079882374975,0.0038062529315295757
svc,binaria,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Desconocido,None,"{'Clickbait': {'precision': 0.5, 'recall': 0.015, 'f1-score': 0.02912621359223301, 'support': 200.0}, 'No': {'precision': 0.7161383285302594, 'recall': 0.994, 'f1-score': 0.8324958123953099, 'support': 500.0}, 'accuracy': 0.7142857142857143, 'macro avg': {'precision': 0.6080691642651297, 'recall': 0.5045, 'f1-score': 0.43081101299377145, 'support': 700.0}, 'weighted avg': {'precision': 0.6543845203787567, 'recall': 0.7142857142857143, 'f1-score': 0.6029616413087165, 'support': 700.0}}",0.7142857142857143,0.43081101299377145,0.6080691642651297,0.5045,0.6029616413087165,[0.41666667 0.42551064 0.42551064 0.41747573 0.41747573],0.4205278798167936,0.004079117203682819
