modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
svc,binaria,"(3, 3)","{'kernel': 'linear', 'C': 1.0}",Solo Stopwords,None,"{'0': {'precision': 0.8651911468812877, 'recall': 0.9976798143851509, 'f1-score': 0.9267241379310345, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.028985507246376812, 'f1-score': 0.05555555555555555, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.7659289067739772, 'recall': 0.5133326608157638, 'f1-score': 0.491139846743295, 'support': 1000.0}, 'weighted avg': {'precision': 0.83779476861167, 'recall': 0.864, 'f1-score': 0.8065028735632184, 'support': 1000.0}}",0.864,0.491139846743295,0.7659289067739772,0.5133326608157638,0.8065028735632184,"[0.49722040549378677, 0.4857018929888156, 0.46236559139784944, 0.46236559139784944, 0.5084901748601827]",0.4832287312276968,0.018496298112767384
random_forest,tfidf,"(2, 2)",{'n_estimators': 100},Solo Stopwords,None,"{'0': {'precision': 0.8642350557244174, 'recall': 0.9895591647331786, 'f1-score': 0.9226608977825852, 'support': 862.0}, '1': {'precision': 0.3076923076923077, 'recall': 0.028985507246376812, 'f1-score': 0.052980132450331126, 'support': 138.0}, 'accuracy': 0.857, 'macro avg': {'precision': 0.5859636817083625, 'recall': 0.5092723359897777, 'f1-score': 0.4878205151164582, 'support': 1000.0}, 'weighted avg': {'precision': 0.7874321564959862, 'recall': 0.857, 'f1-score': 0.8026449521667341, 'support': 1000.0}}",0.857,0.4878205151164582,0.5859636817083625,0.5092723359897777,0.8026449521667341,"[0.4872065418095489, 0.4904891304347826, 0.4714714714714715, 0.45994599459945995, 0.4739259321113941]",0.4766078140853314,0.011101483755917374
random_forest,tfidf,"(3, 3)",{'n_estimators': 100},Solo Stopwords,None,"{'0': {'precision': 0.8636826042726348, 'recall': 0.9849187935034803, 'f1-score': 0.9203252032520325, 'support': 862.0}, '1': {'precision': 0.23529411764705882, 'recall': 0.028985507246376812, 'f1-score': 0.05161290322580645, 'support': 138.0}, 'accuracy': 0.853, 'macro avg': {'precision': 0.5494883609598468, 'recall': 0.5069521503749286, 'f1-score': 0.4859690532389195, 'support': 1000.0}, 'weighted avg': {'precision': 0.7769649931183052, 'recall': 0.853, 'f1-score': 0.8004429058484133, 'support': 1000.0}}",0.853,0.4859690532389195,0.5494883609598468,0.5069521503749286,0.8004429058484133,"[0.45994599459945995, 0.5018115942028986, 0.4547597995873858, 0.442705775863599, 0.5315315315315315]",0.478150939156975,0.0332993671323076
random_forest,frecuencia,"(2, 2)",{'n_estimators': 100},Solo Stopwords,None,"{'0': {'precision': 0.8644578313253012, 'recall': 0.9988399071925754, 'f1-score': 0.9268030139935415, 'support': 862.0}, '1': {'precision': 0.75, 'recall': 0.021739130434782608, 'f1-score': 0.04225352112676056, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.8072289156626506, 'recall': 0.510289518813679, 'f1-score': 0.484528267560151, 'support': 1000.0}, 'weighted avg': {'precision': 0.8486626506024096, 'recall': 0.864, 'f1-score': 0.8047351839779258, 'support': 1000.0}}",0.864,0.484528267560151,0.8072289156626506,0.510289518813679,0.8047351839779258,"[0.4628469113697404, 0.4872065418095489, 0.46236559139784944, 0.4628469113697404, 0.49635412979500193]",0.47432401714837624,0.014544670263760506
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Solo Stopwords,None,"{'0': {'precision': 0.864321608040201, 'recall': 0.9976798143851509, 'f1-score': 0.9262250942380184, 'support': 862.0}, '1': {'precision': 0.6, 'recall': 0.021739130434782608, 'f1-score': 0.04195804195804196, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7321608040201004, 'recall': 0.5097094724099668, 'f1-score': 0.48409156809803017, 'support': 1000.0}, 'weighted avg': {'precision': 0.8278452261306531, 'recall': 0.863, 'f1-score': 0.8041962410233816, 'support': 1000.0}}",0.863,0.48409156809803017,0.7321608040201004,0.5097094724099668,0.8041962410233816,"[0.4989770782013277, 0.4864515051563609, 0.47516641065028165, 0.47516641065028165, 0.4857018929888156]",0.4842926595294134,0.008818792914269631
naive_bayes,frecuencia,"(3, 3)",{},Solo Stopwords,None,"{'0': {'precision': 0.864321608040201, 'recall': 0.9976798143851509, 'f1-score': 0.9262250942380184, 'support': 862.0}, '1': {'precision': 0.6, 'recall': 0.021739130434782608, 'f1-score': 0.04195804195804196, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7321608040201004, 'recall': 0.5097094724099668, 'f1-score': 0.48409156809803017, 'support': 1000.0}, 'weighted avg': {'precision': 0.8278452261306531, 'recall': 0.863, 'f1-score': 0.8041962410233816, 'support': 1000.0}}",0.863,0.48409156809803017,0.7321608040201004,0.5097094724099668,0.8041962410233816,"[0.4864515051563609, 0.4872065418095489, 0.4857018929888156, 0.46236559139784944, 0.5075075075075075]",0.48584660777201644,0.014302370230947029
logistic_regression,frecuencia,"(2, 2)",{'max_iter': 200},Solo Stopwords,None,"{'0': {'precision': 0.864185110663984, 'recall': 0.9965197215777262, 'f1-score': 0.9256465517241379, 'support': 862.0}, '1': {'precision': 0.5, 'recall': 0.021739130434782608, 'f1-score': 0.041666666666666664, 'support': 138.0}, 'accuracy': 0.862, 'macro avg': {'precision': 0.682092555331992, 'recall': 0.5091294260062544, 'f1-score': 0.48365660919540227, 'support': 1000.0}, 'weighted avg': {'precision': 0.8139275653923541, 'recall': 0.862, 'f1-score': 0.8036573275862069, 'support': 1000.0}}",0.862,0.48365660919540227,0.682092555331992,0.5091294260062544,0.8036573275862069,"[0.4872065418095489, 0.4864515051563609, 0.47516641065028165, 0.4864515051563609, 0.48495748855461085]",0.48404669026543257,0.004499774453613217
naive_bayes,binaria,"(3, 3)",{},Solo Stopwords,None,"{'0': {'precision': 0.864185110663984, 'recall': 0.9965197215777262, 'f1-score': 0.9256465517241379, 'support': 862.0}, '1': {'precision': 0.5, 'recall': 0.021739130434782608, 'f1-score': 0.041666666666666664, 'support': 138.0}, 'accuracy': 0.862, 'macro avg': {'precision': 0.682092555331992, 'recall': 0.5091294260062544, 'f1-score': 0.48365660919540227, 'support': 1000.0}, 'weighted avg': {'precision': 0.8139275653923541, 'recall': 0.862, 'f1-score': 0.8036573275862069, 'support': 1000.0}}",0.862,0.48365660919540227,0.682092555331992,0.5091294260062544,0.8036573275862069,"[0.4864515051563609, 0.4872065418095489, 0.4857018929888156, 0.46236559139784944, 0.5075075075075075]",0.48584660777201644,0.014302370230947029
naive_bayes,tfidf,"(1, 1)",{},Solo Stopwords,None,"{'0': {'precision': 0.8637274549098196, 'recall': 1.0, 'f1-score': 0.9268817204301075, 'support': 862.0}, '1': {'precision': 1.0, 'recall': 0.014492753623188406, 'f1-score': 0.02857142857142857, 'support': 138.0}, 'accuracy': 0.864, 'macro avg': {'precision': 0.9318637274549098, 'recall': 0.5072463768115942, 'f1-score': 0.47772657450076805, 'support': 1000.0}, 'weighted avg': {'precision': 0.8825330661322645, 'recall': 0.864, 'f1-score': 0.8029149001536099, 'support': 1000.0}}",0.864,0.47772657450076805,0.9318637274549098,0.5072463768115942,0.8029149001536099,"[0.4872065418095489, 0.4628469113697404, 0.4872065418095489, 0.4628469113697404, 0.46236559139784944]",0.4724944995512856,0.012013617861743223
naive_bayes,tfidf,"(2, 2)",{},Solo Stopwords,None,"{'0': {'precision': 0.8635907723169508, 'recall': 0.9988399071925754, 'f1-score': 0.9263044647660033, 'support': 862.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.014492753623188406, 'f1-score': 0.028368794326241134, 'support': 138.0}, 'accuracy': 0.863, 'macro avg': {'precision': 0.7651287194918087, 'recall': 0.5066663304078819, 'f1-score': 0.4773366295461222, 'support': 1000.0}, 'weighted avg': {'precision': 0.8364152457372116, 'recall': 0.863, 'f1-score': 0.802389342245316, 'support': 1000.0}}",0.863,0.4773366295461222,0.7651287194918087,0.5066663304078819,0.802389342245316,"[0.4628469113697404, 0.47516641065028165, 0.4628469113697404, 0.4628469113697404, 0.46236559139784944]",0.4652145472314705,0.0049794223273357035
